# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1     0     0     0     0
    1     0     0     0     0
    1    81    52     0     0
    1    84    52     0     0
    1    83    52     0     0
    1    79    52     0     0
    1    80    52     0     0
    1    79    51     0     0
    1    81    52     0     0
    1    83    52     0     0
    1    78    50     0     0
    1    83    53     0     0
    1    84    52     0     0
    1    81    51     0     0
    1    78    50     0     0
    1    81    52     0     0
    1    81    52     0     0
    1    80    51     0     0
    1    80    52     0     0
    1    83    52     0     0
    1    78    50     0     0
    1    83    53     0     0
    1    84    52     0     0
    1    82    52     0     0
    1    80    51     0     0
    1    79    51     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    84    52     0     0
    1    82    52     0     0
    1    83    52     0     0
    1    84    52     0     0
    1    84    52     0     0
    1    79    51     0     0
    1    82    52     0     0
    1    84    52     0     0
    1    82    52     0     0
    1    81    51     0     0
    1    78    50     0     0
    1    84    52     0     0
    1    80    51     0     0
    1    83    53     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    84    52     0     0
    1    83    52     0     0
    1    80    52     0     0
    1    82    52     0     0
    1    84    52     0     0
    1    83    52     0     0
    1    81    52     0     0
    1    81    52     0     0
    1    84    53     0     0
    1    78    51     0     0
    1    84    53     0     0
    1    80    51     0     0
    1    82    52     0     0
    1    84    52     0     0
    1    76    50     0     0
    1    83    52     0     0
    1    84    52     0     0
    1    84    52     0     0
    1    84    52     0     0
    1    83    52     0     0
    1    74    44     0     0
    1    52    30     0     0
